Copyright (C) James G. MacKinnon, 1995
conc      1  2  2   20
 -.45836519e+01 -.18786631e+02 -.98042252e+02  .42871581e-02
 -.44176480e+01 -.17225943e+02 -.66798922e+02  .30522929e-02
 -.41950669e+01 -.14169697e+02 -.52346097e+02  .20868807e-02
 -.40171434e+01 -.12117426e+02 -.40508567e+02  .15549521e-02
 -.38288088e+01 -.10236756e+02 -.29978980e+02  .10638945e-02
 -.37129389e+01 -.92915475e+01 -.21744769e+02  .87472918e-03
 -.36293963e+01 -.85335349e+01 -.18645551e+02  .78626616e-03
 -.35625179e+01 -.79408984e+01 -.17018258e+02  .73836489e-03
 -.35065833e+01 -.74829078e+01 -.15526038e+02  .68551198e-03
 -.34587033e+01 -.71144521e+01 -.13990855e+02  .64539768e-03
 -.34167863e+01 -.67743298e+01 -.13179039e+02  .62198310e-03
 -.33793598e+01 -.64918299e+01 -.12052671e+02  .59540430e-03
 -.33449776e+01 -.62713641e+01 -.10990966e+02  .57981730e-03
 -.32101182e+01 -.53341671e+01 -.83783448e+01  .50326238e-03
 -.31105226e+01 -.46597293e+01 -.73266982e+01  .45618970e-03
 -.30298761e+01 -.41754340e+01 -.66073614e+01  .41589133e-03
 -.29626426e+01 -.37711418e+01 -.61078674e+01  .39594211e-03
 -.29037471e+01 -.34884062e+01 -.49278025e+01  .38216085e-03
 -.28519970e+01 -.32105464e+01 -.47021377e+01  .36049284e-03
 -.28054079e+01 -.29681294e+01 -.44034489e+01  .33519987e-03
 -.27628870e+01 -.27696792e+01 -.39481145e+01  .32129984e-03
 -.27235239e+01 -.25917374e+01 -.37515799e+01  .31278595e-03
 -.26871603e+01 -.24322786e+01 -.34896099e+01  .30003273e-03
 -.26532382e+01 -.22752876e+01 -.34839301e+01  .29085110e-03
 -.26212439e+01 -.21359862e+01 -.34394673e+01  .28322435e-03
 -.25910169e+01 -.20161215e+01 -.32144852e+01  .27581863e-03
 -.25623317e+01 -.19057376e+01 -.30353208e+01  .26813208e-03
 -.25350829e+01 -.17916430e+01 -.31748737e+01  .25749965e-03
 -.25089246e+01 -.17003377e+01 -.29633199e+01  .24926984e-03
 -.24838501e+01 -.16120926e+01 -.28678686e+01  .24731206e-03
 -.24598103e+01 -.15277692e+01 -.27997368e+01  .24806596e-03
 -.24367900e+01 -.14450335e+01 -.27590482e+01  .24745640e-03
 -.24145089e+01 -.13775692e+01 -.24669332e+01  .24099576e-03
 -.23929164e+01 -.13124539e+01 -.23111829e+01  .23524224e-03
 -.23721407e+01 -.12364960e+01 -.24433048e+01  .23364111e-03
 -.23518477e+01 -.11758493e+01 -.23963631e+01  .22913011e-03
 -.23321733e+01 -.11265189e+01 -.20873085e+01  .22167499e-03
 -.23130696e+01 -.10707198e+01 -.20122853e+01  .21980550e-03
 -.22944587e+01 -.10127774e+01 -.20220442e+01  .21746175e-03
 -.22763431e+01 -.95743104e+00 -.20802249e+01  .21218906e-03
 -.22586352e+01 -.90317521e+00 -.21657682e+01  .20845335e-03
 -.22413886e+01 -.85246252e+00 -.22141815e+01  .20734451e-03
 -.22244965e+01 -.80355178e+00 -.22828491e+01  .20610112e-03
 -.22079520e+01 -.76421404e+00 -.21359219e+01  .20571295e-03
 -.21917604e+01 -.72252253e+00 -.20695079e+01  .20306704e-03
 -.21758155e+01 -.69131845e+00 -.18615691e+01  .19981207e-03
 -.21601877e+01 -.66413952e+00 -.15806871e+01  .20312616e-03
 -.21448664e+01 -.61988061e+00 -.17260972e+01  .20024892e-03
 -.21298079e+01 -.58605162e+00 -.16529660e+01  .19952918e-03
 -.21149793e+01 -.56226837e+00 -.13642022e+01  .19801495e-03
 -.21004858e+01 -.52980807e+00 -.12745895e+01  .19951799e-03
 -.20861391e+01 -.50361163e+00 -.11525372e+01  .20021571e-03
 -.20720412e+01 -.47383887e+00 -.11332463e+01  .20101170e-03
 -.20581222e+01 -.44760739e+00 -.10689268e+01  .19745282e-03
 -.20444313e+01 -.41587804e+00 -.11483721e+01  .19867105e-03
 -.20308802e+01 -.39212910e+00 -.10546622e+01  .20081947e-03
 -.20175809e+01 -.36265707e+00 -.10844851e+01  .19915494e-03
 -.20044467e+01 -.33444262e+00 -.11087996e+01  .20081411e-03
 -.19914462e+01 -.31443778e+00 -.98386088e+00  .19974974e-03
 -.19785819e+01 -.29377576e+00 -.91297418e+00  .19655050e-03
 -.19659145e+01 -.26762968e+00 -.96515373e+00  .19520370e-03
